ID,present,WC_alt,WC_bio1,WC_bio2,ER_tri,ER_topoWet,lon,lat
11871,0,617,23.899999618530273,12.800000190734863,10.029999732971191,11.880000114440918,36.625,-14.958333333333343
11872,0,1290,20.200000762939453,12.699999809265137,26.030000686645508,10.569999694824219,14.791666666666572,-12.875
11873,0,347,29.200000762939453,14.5,3.140000104904175,13.319999694824219,4.541666666666558,15.625
11874,0,418,27.700000762939453,14.699999809265137,0.6499999761581421,15.34000015258789,27.708333333333258,10.375
11875,0,225,24.899999618530273,7.900000095367432,15.229999542236328,12.020000457763672,38.625,-8.375
11876,0,1148,22.899999618530273,16.100000381469727,0.7799999713897705,14.699999809265137,18.041666666666572,-17.708333333333343
11877,0,793,22.200000762939453,10.5,81.29000091552734,8.510000228881836,-85.54166666666694,13.875
11878,0,793,24,16.200000762939453,2.690000057220459,13.890000343322754,23.791666666666572,19.208333333333314
11879,0,473,26.200000762939453,16,2.0899999141693115,13.75,15.45833333333323,18.958333333333314
11880,0,46,26.799999237060547,9.399999618530273,7.539999961853027,12.800000190734863,-51.958333333333556,-2.375
11881,0,59,26.200000762939453,8,5.110000133514404,12.899999618530273,-60.12500000000023,7.625
11882,0,914,23.399999618530273,14.199999809265137,12.239999771118164,11.649999618530273,22.708333333333258,-9.375
11883,0,321,17.899999618530273,13.600000381469727,8.180000305175781,12.100000381469727,-97.95833333333363,32.875
11884,0,417,23.200000762939453,13.600000381469727,12.40999984741211,12.40999984741211,30.5416666666666,-22.29166666666667
11885,0,1972,15.699999809265137,12.699999809265137,193.72000122070312,7.420000076293945,-96.3750000000003,17.458333333333314
11886,0,246,26.100000381469727,11.600000381469727,11.90999984741211,11.710000038146973,-42.20833333333353,-6.041666666666679
11887,0,330,22.200000762939453,13.800000190734863,8.420000076293945,12.869999885559082,31.625,-24.29166666666667
11888,0,826,17.899999618530273,15.100000381469727,14.199999809265137,11.960000038146973,-101.79166666666697,31.041666666666643
11889,0,1608,17.899999618530273,9,93.05000305175781,7.909999847412109,-84.12500000000027,10.208333333333314
11890,0,368,24.799999237060547,10.399999618530273,7.400000095367432,12.329999923706055,16.291666666666572,1.458333333333321
