name,longitude,latitude,prov,key,lifeStage,continent,stateProvince,year,species
"Phoenicopterus ruber Linnaeus, 1758",18.29125,-32.124583,gbif,3454820695,NA,AFRICA,Western Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",24.624583,-30.874583,gbif,3454820933,NA,AFRICA,Northern Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",24.624583,-30.874583,gbif,3454831724,NA,AFRICA,Northern Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",32.457917,-27.874583,gbif,3454831896,NA,AFRICA,KwaZulu-Natal,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",18.54125,-34.124583,gbif,3454833715,NA,AFRICA,Western Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",16.874583,-22.79125,gbif,3454838770,NA,AFRICA,Namibia,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",20.457917,-19.874583,gbif,3454839205,NA,AFRICA,Namibia,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",15.124583,-26.707917,gbif,3454852368,NA,AFRICA,Namibia,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",20.457917,-34.457917,gbif,3454873996,NA,AFRICA,Western Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",27.874583,-26.707917,gbif,3454878924,NA,AFRICA,Gauteng,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",18.124583,-33.29125,gbif,3454889467,NA,AFRICA,Western Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",28.54125,-26.374583,gbif,3454889538,NA,AFRICA,Gauteng,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",18.54125,-34.04125,gbif,3454895443,NA,AFRICA,Western Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",19.124583,-34.374583,gbif,3454899173,NA,AFRICA,Western Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-89.92388,21.202135,gbif,3455317075,NA,NA,Yucatán,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-90.22305,20.990197,gbif,3455416535,NA,NA,Yucatán,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-89.76945,21.365541,gbif,3455641027,NA,NA,Yucatán,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-89.795751,21.221789,gbif,3455725436,NA,NA,Yucatán,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-90.226205,20.874647,gbif,3455754043,NA,NA,Yucatán,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-89.381612,21.326208,gbif,3455786305,NA,NA,Yucatán,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-89.59923,21.273093,gbif,3456029386,NA,NA,Yucatán,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-61.454672,10.597333,gbif,3456116831,NA,NA,San Juan-Laventille,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-61.454886,10.597379,gbif,3456189007,NA,NA,San Juan-Laventille,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-90.281543,20.991546,gbif,3456231123,NA,NA,Yucatán,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-89.46308,21.218345,gbif,3456238509,NA,NA,Yucatán,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-87.899245,21.785445,gbif,3456241818,NA,NA,Yucatán,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-87.982856,21.671775,gbif,3456376369,NA,NA,Yucatán,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-87.826725,21.695303,gbif,3456386465,NA,NA,Yucatán,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-89.473994,21.364832,gbif,3456636886,NA,NA,Yucatán,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-89.998527,21.386286,gbif,3456707407,NA,NA,Yucatán,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-89.696659,21.338406,gbif,3456794473,NA,NA,Yucatán,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-89.908,21.365046,gbif,3456835457,NA,NA,Yucatán,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-90.488178,-0.546298,gbif,3456837575,NA,NA,Galápagos,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-89.957224,21.39983,gbif,3456852774,NA,NA,Yucatán,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-89.732258,21.342637,gbif,3456900950,NA,NA,Yucatán,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-89.496156,21.324694,gbif,3457217772,NA,NA,Yucatán,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-89.494633,21.217231,gbif,3457226511,NA,NA,Yucatán,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",-73.079124,11.428896,gbif,3447365721,NA,NA,NA,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",36.207917,-0.374583,gbif,3454097818,NA,AFRICA,Kenya,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",39.957917,-3.29125,gbif,3454102780,NA,AFRICA,Kenya,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",36.207917,-0.457917,gbif,3454107896,NA,AFRICA,Kenya,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",39.957917,-3.29125,gbif,3454110041,NA,AFRICA,Kenya,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",18.707917,-33.624583,gbif,3454163900,NA,AFRICA,Western Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",19.29125,-34.374583,gbif,3454169842,NA,AFRICA,Western Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",18.457917,-33.874583,gbif,3454172874,NA,AFRICA,Western Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",18.207917,-32.79125,gbif,3454176136,NA,AFRICA,Western Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",18.79125,-34.04125,gbif,3454177137,NA,AFRICA,Western Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",18.54125,-34.04125,gbif,3454178236,NA,AFRICA,Western Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",26.124583,-28.79125,gbif,3454179510,NA,AFRICA,Free State,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",19.29125,-34.374583,gbif,3454181002,NA,AFRICA,Western Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",25.54125,-33.874583,gbif,3454181264,NA,AFRICA,Eastern Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",18.54125,-34.04125,gbif,3454182300,NA,AFRICA,Western Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",18.54125,-34.124583,gbif,3454194569,NA,AFRICA,Western Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",18.04125,-33.124583,gbif,3454196777,NA,AFRICA,Western Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",18.04125,-33.124583,gbif,3454206248,NA,AFRICA,Western Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",18.624583,-33.29125,gbif,3454215349,NA,AFRICA,Western Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",18.457917,-33.707917,gbif,3454228189,NA,AFRICA,Western Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",20.79125,-34.374583,gbif,3454232438,NA,AFRICA,Western Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",30.207917,-26.457917,gbif,3454235178,NA,AFRICA,Mpumalanga,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",18.374583,-34.124583,gbif,3454244443,NA,AFRICA,Western Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",26.207917,-28.207917,gbif,3454253568,NA,AFRICA,Free State,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",28.29125,-26.124583,gbif,3454254318,NA,AFRICA,Gauteng,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",18.957917,-22.457917,gbif,3454257611,NA,AFRICA,Namibia,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",24.54125,-28.207917,gbif,3454262304,NA,AFRICA,Northern Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",18.79125,-34.04125,gbif,3454262512,NA,AFRICA,Western Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",14.457917,-22.957917,gbif,3454277159,NA,AFRICA,Namibia,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",28.54125,-26.374583,gbif,3454285193,NA,AFRICA,Gauteng,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",19.29125,-34.374583,gbif,3454293783,NA,AFRICA,Western Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",29.207917,-26.957917,gbif,3454298424,NA,AFRICA,Mpumalanga,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",18.124583,-32.79125,gbif,3454298954,NA,AFRICA,Western Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",20.457917,-34.457917,gbif,3454302517,NA,AFRICA,Western Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",27.79125,-26.79125,gbif,3454329517,NA,AFRICA,Free State,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",25.54125,-33.874583,gbif,3454329541,NA,AFRICA,Eastern Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",18.457917,-33.707917,gbif,3454329732,NA,AFRICA,Western Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",18.457917,-33.874583,gbif,3454330210,NA,AFRICA,Western Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",27.79125,-26.79125,gbif,3454333456,NA,AFRICA,Free State,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",26.124583,-28.79125,gbif,3454337216,NA,AFRICA,Free State,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",24.874583,-26.54125,gbif,3454346495,NA,AFRICA,North West,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",21.874583,-34.207917,gbif,3454362485,NA,AFRICA,Western Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",18.124583,-32.79125,gbif,3454369150,NA,AFRICA,Western Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",18.457917,-33.957917,gbif,3454369231,NA,AFRICA,Western Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",15.04125,-26.624583,gbif,3454387002,NA,AFRICA,Namibia,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",28.29125,-26.124583,gbif,3454398952,NA,AFRICA,Gauteng,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",28.29125,-26.207917,gbif,3454400290,NA,AFRICA,Gauteng,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",22.207917,-34.04125,gbif,3454412802,NA,AFRICA,Western Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",28.29125,-26.124583,gbif,3454428143,NA,AFRICA,Gauteng,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",18.54125,-34.04125,gbif,3454433134,NA,AFRICA,Western Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",18.54125,-34.04125,gbif,3454444107,NA,AFRICA,Western Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",26.124583,-28.79125,gbif,3454451480,NA,AFRICA,Free State,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",18.624583,-33.29125,gbif,3454456033,NA,AFRICA,Western Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",25.624583,-33.874583,gbif,3454457266,NA,AFRICA,Eastern Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",20.54125,-19.79125,gbif,3454458337,NA,AFRICA,Namibia,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",29.04125,-26.54125,gbif,3454458914,NA,AFRICA,Mpumalanga,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",18.457917,-33.957917,gbif,3454459378,NA,AFRICA,Western Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",18.457917,-33.707917,gbif,3454461188,NA,AFRICA,Western Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",15.124583,-26.707917,gbif,3454465133,NA,AFRICA,Namibia,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",14.457917,-22.957917,gbif,3454479199,NA,AFRICA,Namibia,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",28.457917,-25.29125,gbif,3454495181,NA,AFRICA,Limpopo,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",18.124583,-33.374583,gbif,3454496291,NA,AFRICA,Western Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",29.79125,-25.707917,gbif,3454498762,NA,AFRICA,Mpumalanga,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",18.207917,-32.79125,gbif,3454510402,NA,AFRICA,Western Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",18.29125,-32.124583,gbif,3454515005,NA,AFRICA,Western Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",22.207917,-34.04125,gbif,3454523609,NA,AFRICA,Western Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",22.207917,-34.04125,gbif,3454524057,NA,AFRICA,Western Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",18.54125,-34.124583,gbif,3454525140,NA,AFRICA,Western Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",19.874583,-34.707917,gbif,3454525156,NA,AFRICA,Western Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",18.54125,-34.04125,gbif,3454531229,NA,AFRICA,Western Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",20.124583,-34.707917,gbif,3454531584,NA,AFRICA,Western Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",17.957917,-32.79125,gbif,3454533872,NA,AFRICA,Western Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",18.457917,-33.874583,gbif,3454541134,NA,AFRICA,Western Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",26.207917,-29.207917,gbif,3454543681,NA,AFRICA,Free State,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",19.29125,-34.374583,gbif,3454544660,NA,AFRICA,Western Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",26.124583,-28.79125,gbif,3454558380,NA,AFRICA,Free State,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",18.54125,-34.04125,gbif,3454562427,NA,AFRICA,Western Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",18.54125,-34.124583,gbif,3454566585,NA,AFRICA,Western Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",22.207917,-34.04125,gbif,3454568547,NA,AFRICA,Western Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",18.79125,-34.04125,gbif,3454569342,NA,AFRICA,Western Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",25.79125,-33.707917,gbif,3454570768,NA,AFRICA,Eastern Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",19.124583,-34.374583,gbif,3454573472,NA,AFRICA,Western Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",18.457917,-33.874583,gbif,3454575969,NA,AFRICA,Western Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",28.54125,-26.374583,gbif,3454602136,NA,AFRICA,Gauteng,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",18.79125,-34.04125,gbif,3454605404,NA,AFRICA,Western Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",18.457917,-33.79125,gbif,3454612564,NA,AFRICA,Western Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",24.874583,-34.124583,gbif,3454613180,NA,AFRICA,Eastern Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",19.29125,-34.374583,gbif,3454613451,NA,AFRICA,Western Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",26.874583,-27.207917,gbif,3454614485,NA,AFRICA,Free State,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",20.457917,-34.457917,gbif,3454614617,NA,AFRICA,Western Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",18.79125,-34.04125,gbif,3454616418,NA,AFRICA,Western Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",26.124583,-28.79125,gbif,3454616490,NA,AFRICA,Free State,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",18.457917,-33.79125,gbif,3454616619,NA,AFRICA,Western Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",18.457917,-33.707917,gbif,3454623289,NA,AFRICA,Western Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",19.124583,-34.374583,gbif,3454626669,NA,AFRICA,Western Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",18.79125,-34.124583,gbif,3454627433,NA,AFRICA,Western Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",19.124583,-34.374583,gbif,3454627616,NA,AFRICA,Western Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",18.457917,-33.874583,gbif,3454630697,NA,AFRICA,Western Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",16.874583,-22.29125,gbif,3454648177,NA,AFRICA,Namibia,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",18.54125,-34.04125,gbif,3454678737,NA,AFRICA,Western Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",28.957917,-26.54125,gbif,3454700043,NA,AFRICA,Mpumalanga,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",25.624583,-33.874583,gbif,3454706208,NA,AFRICA,Eastern Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",18.207917,-32.79125,gbif,3454715919,NA,AFRICA,Western Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",19.124583,-34.374583,gbif,3454724623,NA,AFRICA,Western Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",20.124583,-34.707917,gbif,3454731488,NA,AFRICA,Western Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",18.457917,-33.957917,gbif,3454731756,NA,AFRICA,Western Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",18.457917,-34.04125,gbif,3454742677,NA,AFRICA,Western Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",25.624583,-33.874583,gbif,3454745240,NA,AFRICA,Eastern Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",19.374583,-34.624583,gbif,3454746598,NA,AFRICA,Western Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",28.29125,-26.124583,gbif,3454753458,NA,AFRICA,Gauteng,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",15.124583,-26.624583,gbif,3454758706,NA,AFRICA,Namibia,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",18.957917,-33.707917,gbif,3454760203,NA,AFRICA,Western Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",18.124583,-32.79125,gbif,3454764002,NA,AFRICA,Western Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",17.374583,-20.624583,gbif,3454765064,NA,AFRICA,Namibia,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",27.374583,-26.29125,gbif,3454774078,NA,AFRICA,Gauteng,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",18.457917,-33.874583,gbif,3454779513,NA,AFRICA,Western Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",27.79125,-26.79125,gbif,3454784611,NA,AFRICA,Free State,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",28.54125,-26.374583,gbif,3454784808,NA,AFRICA,Gauteng,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",18.79125,-34.04125,gbif,3454785099,NA,AFRICA,Western Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",24.874583,-34.124583,gbif,3454785252,NA,AFRICA,Eastern Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",18.54125,-34.04125,gbif,3454785706,NA,AFRICA,Western Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",26.124583,-28.79125,gbif,3454785813,NA,AFRICA,Free State,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",18.457917,-33.874583,gbif,3454789781,NA,AFRICA,Western Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",26.207917,-29.124583,gbif,3454791638,NA,AFRICA,Free State,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",22.207917,-34.04125,gbif,3454792899,NA,AFRICA,Western Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",15.207917,-26.624583,gbif,3454811893,NA,AFRICA,Namibia,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",30.04125,-27.707917,gbif,3454814632,NA,AFRICA,KwaZulu-Natal,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",27.207917,-25.54125,gbif,3454814670,NA,AFRICA,North West,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",18.207917,-32.79125,gbif,3454826359,NA,AFRICA,Western Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",19.124583,-34.374583,gbif,3454837660,NA,AFRICA,Western Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",18.457917,-33.79125,gbif,3454841133,NA,AFRICA,Western Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",28.457917,-25.957917,gbif,3454841162,NA,AFRICA,Gauteng,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",18.79125,-34.04125,gbif,3454842012,NA,AFRICA,Western Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",18.54125,-34.04125,gbif,3454842266,NA,AFRICA,Western Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",18.04125,-32.79125,gbif,3454845117,NA,AFRICA,Western Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",18.124583,-32.957917,gbif,3454845993,NA,AFRICA,Western Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",18.54125,-34.04125,gbif,3454846780,NA,AFRICA,Western Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",28.54125,-26.374583,gbif,3454846871,NA,AFRICA,Gauteng,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",18.457917,-33.874583,gbif,3454848404,NA,AFRICA,Western Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",22.207917,-34.04125,gbif,3454850044,NA,AFRICA,Western Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",19.29125,-34.374583,gbif,3454850688,NA,AFRICA,Western Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",18.54125,-34.04125,gbif,3454851018,NA,AFRICA,Western Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",20.457917,-34.457917,gbif,3454853077,NA,AFRICA,Western Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",30.29125,-26.29125,gbif,3454861711,NA,AFRICA,Mpumalanga,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",18.79125,-34.04125,gbif,3454872283,NA,AFRICA,Western Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",17.874583,-32.79125,gbif,3454875092,NA,AFRICA,Western Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",19.124583,-34.374583,gbif,3454882159,NA,AFRICA,Western Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",18.124583,-33.207917,gbif,3454885891,NA,AFRICA,Western Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",24.874583,-34.04125,gbif,3454887506,NA,AFRICA,Eastern Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",18.457917,-33.957917,gbif,3454888582,NA,AFRICA,Western Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",28.874583,-25.124583,gbif,3454894077,NA,AFRICA,Mpumalanga,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",19.29125,-34.457917,gbif,3454900639,NA,AFRICA,Western Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",29.79125,-28.54125,gbif,3454900987,NA,AFRICA,KwaZulu-Natal,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",19.124583,-34.374583,gbif,3454901618,NA,AFRICA,Western Cape,2021,Phoenicopterus ruber
"Phoenicopterus ruber Linnaeus, 1758",26.207917,-29.207917,gbif,3454901897,NA,AFRICA,Free State,2021,Phoenicopterus ruber
